award_id,award_amount,total_outlays,start_date,end_date,naics_code,naics_description,psc_code,psc_description,description,fiscal_year,fiscal_quarter,record_hash,internal_id,generated_internal_id,agency_id,recipient_id
W91ZRU24P0008,7800.0,0.0,2024-08-01,2024-09-15,,,,,PORTABLE TOILETS AND SERVICING IRT SHEPARD POINT,2024,4,acbea3cf868c165f,350581774,CONT_AWD_W91ZRU24P0008_9700_-NONE-_-NONE-,1,51
W91ZRU24P0007,203272.0,0.0,2024-06-26,2024-09-27,,,,,MOBILE PALLET RACKING SYSTEM,2024,3,8cd778db900425ba,350581773,CONT_AWD_W91ZRU24P0007_9700_-NONE-_-NONE-,1,52
W91ZRU24P0006,28805.0,0.0,2024-06-24,2024-08-02,,,,,AKARNG CYP OVERNIGHT SUMMER CAMP 2024,2024,3,30eef6798c3bee4d,350581772,CONT_AWD_W91ZRU24P0006_9700_-NONE-_-NONE-,1,53
W91ZRU24P0005,16380.0,0.0,2024-06-17,2024-06-28,,,,,ONE-TIME DOCUMENT SHREDDING FOR AKARNG: DATES TBD,2024,3,53d750dd9d5f2f31,350581771,CONT_AWD_W91ZRU24P0005_9700_-NONE-_-NONE-,1,54
W91ZRU24P0004,2481.96,0.0,2024-08-01,2024-09-15,,,,,"DUMPSTER RENTAL, TRASH REMOVAL, AND PORTABLE TOILETS WASTE FEES",2024,4,1fb5d5a4a4cc82b6,350581770,CONT_AWD_W91ZRU24P0004_9700_-NONE-_-NONE-,1,55
W91ZRU24P0003,24985.14,0.0,2024-06-13,2024-08-03,,,,,DYNAMIC HOIST TRAINING SERVICES,2024,3,ca53044e41ef4933,350581769,CONT_AWD_W91ZRU24P0003_9700_-NONE-_-NONE-,1,56
W91ZRU24P0002,134100.0,0.0,2024-05-14,2024-06-06,,,,,"TASK IS TO ASSIST AND EXECUTE A COLLECTIVE TRAINING EVENT (CTE) AND A TASK PROFICIENCY EVALUATION (TPE), FULL SCALE, CHEMICAL/ BIOLOGICAL/ RADIOLOGICAL WEAPONS OF MASS DESTRUCTION (WMD) FIELD TRAINING EXERCISE FOR THE 103RD CST (AK).",2024,3,398742690e8e9e1f,350581768,CONT_AWD_W91ZRU24P0002_9700_-NONE-_-NONE-,1,57
W91ZRU24P0001,680.0,0.0,2024-05-02,2024-05-16,,,,,"YELLOW RIBBON REINTEGRATION PROGRAM (YRRP): CATERED MEALS 16 MAY 24 ALCANTRA, CONTRACTOR SHALL PROVIDE MEALS. DRINKS, AND SUPPLIES FOR 40 PEOPLE.",2024,3,406712c2c81b30a6,350581767,CONT_AWD_W91ZRU24P0001_9700_-NONE-_-NONE-,1,58
W91ZRU24F0010,63562.0,,2024-08-29,2024-11-30,,,,,DELL LATITUDE 5550 CB43 STANDARD CONFIGURATION WITH DOCKING STATION,2024,4,8e2a39ca1f5081fe,350581766,CONT_AWD_W91ZRU24F0010_9700_W52P1J19D0049_9700,1,59
W91ZRU24F0007,16827.2,0.0,2024-04-30,2024-05-31,,,,,CHESS IT QUANTITY OF 4 HP COMPOSER2 APPLIANCES WITH SUPPORT - CNFG 5137609610-01 ITES-3H 485293,2024,3,f203cd559fb68899,350581765,CONT_AWD_W91ZRU24F0007_9700_W52P1J16D0012_9700,1,60
W91ZRU24F0006,28368.08,,2024-09-05,2024-11-19,,,,,"CLIN 0013 CISCO FPR1120 THREAT DEFENSE THREAT, MALWARE AND URL 1Y SUBS SERVICE DURATION: 12 MONTHS AND CISCO FPR2130 THREAT DEFENSE THREAT, MALWARE AND URL 1Y SUBS SERVICE DURATION: 12 MONTHS",2024,4,78e3fabe530e7b30,350581764,CONT_AWD_W91ZRU24F0006_9700_W52P1J20D0069_9700,1,61
W91ZRU24F0004,113386.0,,2024-01-30,2024-04-30,,,,,CHESS IT CONSOLIDATED BUY CB #41 FOR A TOTAL OF 98 DELL LATITUDE 5540 STANDARD NOTEBOOKS WITH DOCKING STATION,2024,2,7abadb39580e2560,350581763,CONT_AWD_W91ZRU24F0004_9700_W52P1J19D0049_9700,1,59
W91ZRU24F0003,92380.0,0.0,2024-01-31,2024-06-05,,,,,"2413AA - GETAC V110 G7, 2372AA - PCMCIA TRAY, 2413CD GETAC EXTENDED WARRANTY, 2413BA GETAC : UPGRADE TO INTEL CORE I7, 2413BB GETAC UPGRADE TO 32GB RAM + TAA",2024,2,8b1a6f8343a400f8,350581762,CONT_AWD_W91ZRU24F0003_9700_W52P1J20D0020_9700,1,62
W91ZRU24C0001,334464.64,0.0,2024-09-01,2026-08-31,,,,,"BASE YEAR VISUAL INFORMATION ORDERING SITE SERVICES: SCOPE OF WORK INCLUDES END USER SUPPORT, DA PHOTOS, AV SERVICES, LIVE STREAM, WEB-CONFERENCING, VIDEOTAPING, SLIDES, MULTI-MEDIA, GRAPHIC ARTWORK, PRESENTATIONS, AND IT HELP DESK SUPPORT.",2024,4,cbd616789cbfcd5e,350581761,CONT_AWD_W91ZRU24C0001_9700_-NONE-_-NONE-,1,63
W91ZRU23P0005,3362.5,0.0,2023-09-18,2024-02-29,,,,,YELLOW RIBBON EVENT CATERING SERVICE,2023,4,b856594002d2cdfe,350581757,CONT_AWD_W91ZRU23P0005_9700_-NONE-_-NONE-,1,58
W91ZRU23P0004,240285.0,2208.63,2023-09-01,2026-08-31,,,,,THE CONTRACTOR SHALL PROVIDE OCCUPATIONAL HEALTH MEDICAL QUALIFICATION AND MEDICAL SURVEILLANCE EXAMINATIONS FOR DUAL STATUS TECHNICIANS OF THE ALASKA ARMY NATIONAL GUARD. OTHER OCCUPATIONAL HEALTH SERVICES SHALL BE PROVIDED INCLUDED ON THE PWS.,2023,4,074d82632a7d807c,350581756,CONT_AWD_W91ZRU23P0004_9700_-NONE-_-NONE-,1,64
W91ZRU23P0003,212553.44,0.0,2023-09-01,2025-05-01,,,,,VISUAL INFORMATION ORDERING SITE (VIOS) SUPPORT SERVICES,2023,4,21932ddef5b38103,350581755,CONT_AWD_W91ZRU23P0003_9700_-NONE-_-NONE-,1,63
W91ZRU23C0005,95006.0,0.0,2023-09-30,2024-10-31,,,,,PN 020143 RADIATION WASTE ROOMS RENOVATION NEW USPFO AK BUILDING 49-139,2023,4,eaa2f0f7c2736afc,350581750,CONT_AWD_W91ZRU23C0005_9700_-NONE-_-NONE-,1,65
W91ZRU23C0003,228246.88,0.0,2023-08-28,2024-08-31,,,,,ADVANCED INFORMATION TECHNOLOGY SYSTEM MANAGER SERVICES,2023,4,bdbef027f9fab3df,350581749,CONT_AWD_W91ZRU23C0003_9700_-NONE-_-NONE-,1,63
W91ZRU23C0001,1020340.56,38285.24,2023-08-18,2025-10-31,,,,,TELECOM SUPPORT SERVICES. THE CONTRACTOR SHALL PROVIDE IT SUPPORT SERVICES AS DEFINED IN THE PERFORMANCE WORK STATEMENT (PWS) AND CONTRACTOR PROPOSAL.,2023,4,ea61766ce1816a3a,350581748,CONT_AWD_W91ZRU23C0001_9700_-NONE-_-NONE-,1,66
W91ZRU22C0001,307389.0,0.0,2022-09-30,2026-06-30,,,,,"BASE YEAR ENVIRONMENTAL LONG TERM MONITORING SERVICES FOR 3 REMOTE FEDERAL SCOUT READINESS SITES LOCATED AT NUNAPITCHUK, KWETHLUK, AND TUNUNAK, ALASKA.",2022,4,81974adbb05033e2,350581731,CONT_AWD_W91ZRU22C0001_9700_-NONE-_-NONE-,1,67
W91ZRU21F0005,15382.2,2260.02,2021-06-08,2026-08-31,,,,,"POSTAGE METERING AND SERVICES THE AK ARNG REQUIRES ONE (1) LEASE POSTAGE METERING DEVICE FOR THE MAIL ROOM IN BUILDING 49-000, CAMP DENALI, JBER-RICHARDSON, ALASKA 99505.",2021,3,eea7378dbdf3f347,350581716,CONT_AWD_W91ZRU21F0005_9700_GS25F0010M_4730,1,68
W91ZRU21C0002,560963.64,0.0,2020-12-12,2024-12-11,,,,,BASE YEAR PSYCHOLOGICAL HEALTH COORDINATION SERVICES TO PROVIDE PSYCHOLOGICAL HEALTH CASE MANAGEMENT STAFFING IN SUPPORT OF THE ALASKA ARMY NATIONAL GUARD MEDICAL ACTIVITY MISSION OF ACHIEVING MAXIMUM INDIVIDUAL MEDICAL READINESS,2021,1,abfb14d87b99d446,350581712,CONT_AWD_W91ZRU21C0002_9700_-NONE-_-NONE-,1,66
W91ZRU21C0001,1094695.92,0.0,2020-12-12,2025-12-11,,,,,BASE YEAR MEDICAL CASE MANAGEMENT SERVICES TO PROVIDE MEDICAL AND DENTAL NON-CLINICAL CASE MANAGEMENT AND ADMINISTRATIVE CARE COORDINATION STAFFING IN SUPPORT OF THE AKARNG MEDICAL ACTIVITYS MISSION OF ACHIEVING MAXIMUM INDIVIDUAL MEDICAL READINESS.,2021,1,81c67c1d63c5dfda,350581711,CONT_AWD_W91ZRU21C0001_9700_-NONE-_-NONE-,1,69
W91ZRS24P0032,47980.39,,2024-09-24,2024-12-20,,,,,MATERIALS,2024,4,0395f024db6cfcd3,350577670,CONT_AWD_W91ZRS24P0032_9700_-NONE-_-NONE-,1,70
W91ZRS24P0030,893336.0,,2024-09-24,2026-09-26,,,,,NON-CLINICAL CASE MANAGEMENT SERVICES,2024,4,c2ee23477a0531ce,350577669,CONT_AWD_W91ZRS24P0030_9700_-NONE-_-NONE-,1,71
W91ZRS24P0029,61741.1,,2024-09-13,2024-10-15,,,,,ROLLING SUPPLY SHELVING,2024,4,1113a5787cd4fa20,350577668,CONT_AWD_W91ZRS24P0029_9700_-NONE-_-NONE-,1,72
W91ZRS24P0028,89386.23,,2024-09-04,2024-10-04,,,,,CALIBRATION SET,2024,4,77ebacd45b2bc328,350577667,CONT_AWD_W91ZRS24P0028_9700_-NONE-_-NONE-,1,72
W91ZRS24P0027,22690.0,,2024-09-05,2025-03-14,,,,,KARDEX TOWER SUPPORT,2024,4,b450110cffcd27f4,350577666,CONT_AWD_W91ZRS24P0027_9700_-NONE-_-NONE-,1,73
W91ZRS24P0026,39045.28,,2024-09-06,2025-05-30,,,,,CATALYST,2024,4,7f2bd4b9b525a676,350577665,CONT_AWD_W91ZRS24P0026_9700_-NONE-_-NONE-,1,74
W91ZRS24P0025,73075.0,,2024-08-27,2025-05-27,,,,,HONEYWELL GREEN PRIMER COLOR#16708TEP-HG,2024,4,c6cd8ebd5a4589e2,350577664,CONT_AWD_W91ZRS24P0025_9700_-NONE-_-NONE-,1,75
W91ZRS24P0024,2812.5,2619.0,2024-07-22,2024-07-25,,,,,UNLEADED FUEL,2024,4,632be146c3cf1bfa,350577663,CONT_AWD_W91ZRS24P0024_9700_-NONE-_-NONE-,1,76
W91ZRS24P0023,15000.0,0.0,2024-07-31,2024-08-30,,,,,CONVERSION KIT FOR GENERATORS,2024,4,9109791de97c944f,350577662,CONT_AWD_W91ZRS24P0023_9700_-NONE-_-NONE-,1,77
W91ZRS24P0022,27254.0,27254.0,2024-07-10,2024-07-27,,,,,OCS TY24 LAUNDRY / LINEN SERVICE,2024,4,80df8aba23d0933a,350577661,CONT_AWD_W91ZRS24P0022_9700_-NONE-_-NONE-,1,78
W91ZRS24P0021,10332.0,10332.0,2024-07-09,2024-07-22,,,,,PORTABLE JOHNS AND WASH STATIONS WITH SE,2024,4,1b458bd89f341b63,350577660,CONT_AWD_W91ZRS24P0021_9700_-NONE-_-NONE-,1,79
W91ZRS24P0020,38750.0,0.0,2024-07-03,2025-07-02,,,,,HEARING BOOTH RE-WIRE,2024,4,942be0b063fc533d,350577659,CONT_AWD_W91ZRS24P0020_9700_-NONE-_-NONE-,1,80
W91ZRS24P0019,45000.0,0.0,2024-07-05,2025-06-30,,,,,VAMP UCONN ADVERTISING FY24,2024,4,ac32c3ae7550ce00,350577658,CONT_AWD_W91ZRS24P0019_9700_-NONE-_-NONE-,1,81
W91ZRS24P0018,21941.39,0.0,2024-06-26,2025-06-25,,,,,ISO AUDITING SERVICE FOR RECERTIFICATION (2024) AND ANNUAL SURVEILLANCE (OPTION: 2025),2024,3,b5b8f677d94c0721,350577657,CONT_AWD_W91ZRS24P0018_9700_-NONE-_-NONE-,1,82
W91ZRS24P0017,70365.48,57598.63,2024-06-24,2024-10-31,,,,,INSTRUMENTS LIFECYCLE,2024,3,7411dfa3417fc2db,350577656,CONT_AWD_W91ZRS24P0017_9700_-NONE-_-NONE-,1,83
W91ZRS24P0016,277020.59,0.0,2024-05-15,2025-04-14,,,,,DATA CIRCUITS,2024,3,d07f3db83492208a,350577655,CONT_AWD_W91ZRS24P0016_9700_-NONE-_-NONE-,1,84
W91ZRS24P0015,249900.0,0.0,2024-04-29,2025-04-30,,,,,MULTIMEDIA MEDIA ADVERIISING CAMPAIGN,2024,3,2266eb241fdded6a,350577654,CONT_AWD_W91ZRS24P0015_9700_-NONE-_-NONE-,1,85
W91ZRS24P0014,15228.47,0.0,2024-04-22,2024-05-31,,,,,FORKLIFT REPAIR SERVICING,2024,3,fd3cccbb4fce93f8,350577653,CONT_AWD_W91ZRS24P0014_9700_-NONE-_-NONE-,1,86
W91ZRS24P0013,11396.0,0.0,2024-04-09,2024-04-27,,,,,FSC CAMP DODGE CATERED MEAL REQUEST,2024,3,aef3c274b09a8407,350577652,CONT_AWD_W91ZRS24P0013_9700_-NONE-_-NONE-,1,87
W91ZRS24P0012,289358.25,0.0,2024-08-12,2025-01-03,,,,,KIT ATC 54IN AC4 SST,2024,4,e94d3b2728322499,350577651,CONT_AWD_W91ZRS24P0012_9700_-NONE-_-NONE-,1,72
W91ZRS24P0011,25000.0,0.0,2024-04-10,2024-12-23,,,,,VAMP CIAC CONTRACT - ADVERTISING SERVICES.,2024,3,dcd84d5c6ab27e22,350577650,CONT_AWD_W91ZRS24P0011_9700_-NONE-_-NONE-,1,88
W91ZRS24P0010,32899.84,0.0,2024-08-12,2024-09-12,,,,,LIEBERT APS UPS,2024,4,a4c1bb603895878a,350577649,CONT_AWD_W91ZRS24P0010_9700_-NONE-_-NONE-,1,89
W91ZRS24P0009,125211.56,,2024-03-27,2024-05-24,,,,,"SIMULATOR, TOMMANIKIN - CBRNE",2024,2,08384e72279dbd2e,350577648,CONT_AWD_W91ZRS24P0009_9700_-NONE-_-NONE-,1,90
W91ZRS24P0008,107702.91,,2024-03-19,2024-05-31,,,,,TDFM9000 RADIO PARTS,2024,2,89229cca8dbd0102,350577647,CONT_AWD_W91ZRS24P0008_9700_-NONE-_-NONE-,1,91
W91ZRS24P0007,45276.0,0.0,2024-02-05,2025-02-04,,,,,TOWER MAINTENANCE,2024,2,a396817a29bdfdcf,350577646,CONT_AWD_W91ZRS24P0007_9700_-NONE-_-NONE-,1,73
W91ZRS24P0006,4088.04,0.0,2024-01-12,2025-01-13,,,,,FY24 EAP SERVICES ARMY,2024,2,a9189faf13eef29d,350577645,CONT_AWD_W91ZRS24P0006_9700_-NONE-_-NONE-,1,92
W91ZRS24P0004,0.0,,2024-01-12,2024-02-05,,,,,REPAIR PARTS FOR THE TIL TDFM9000 RADIO,2024,2,7ee3c23680f81dda,350577644,CONT_AWD_W91ZRS24P0004_9700_-NONE-_-NONE-,1,93
W91ZRS24P0002,10962.0,0.0,2023-11-30,2025-01-29,,,,,FY 24 VAULT MONITORING,2024,1,ebf38f76bc9c3bae,350577643,CONT_AWD_W91ZRS24P0002_9700_-NONE-_-NONE-,1,94
W91ZRS24P0001,120000.0,0.0,2023-11-02,2024-11-01,,,,,FIRE AND LIFE SAFETY CONTRACTOR,2024,1,96cf6317c5f4ac62,350577642,CONT_AWD_W91ZRS24P0001_9700_-NONE-_-NONE-,1,95
W91ZRS24M000A,924.96,,2024-04-01,2024-04-06,,,,,BENCHMADE-AUTO STRYKER,2024,3,28d0a24eed1d1b0e,350577641,CONT_AWD_W91ZRS24M000A_9700_GS07F225BA_4732,1,96
W91ZRS24M0009,120.85,,2024-04-01,2024-04-06,,,,,LEATHERMAN WAVE+ MULTITOOL,2024,3,9c6a0eb134525846,350577640,CONT_AWD_W91ZRS24M0009_9700_GS21F0083Y_4732,1,97
W91ZRS24M0008,273.42,,2024-04-01,2024-04-06,,,,,ESS CROSSHAIR PLUS,2024,3,643098dac154c2fe,350577639,CONT_AWD_W91ZRS24M0008_9700_47QSMA18D08R6_4732,1,98
W91ZRS24M0007,127.04,,2024-04-01,2024-04-06,,,,,CRISIS HOOK KNIFE - TAN 499,2024,3,0d361e50adb82b3d,350577638,CONT_AWD_W91ZRS24M0007_9700_47QSHA19A000U_4732,1,99
W91ZRS24M0006,681.0,,2024-03-18,2024-03-23,,,,,"2"""" X 60 YARDS PRESSURE SENSITIVE KRAFT T",2024,2,0b080fc5b01f2d1e,350577637,CONT_AWD_W91ZRS24M0006_9700_47QSHA19A000U_4732,1,99
W91ZRS24F4007,8844.0,0.0,2024-01-04,2024-01-31,,,,,CTANG JANUARY 2024 LODGING BPA PAYMENT FOR 103AW,2024,2,8549749a8e90aafd,350577636,CONT_AWD_W91ZRS24F4007_9700_W91ZRS20A0005_9700,1,100
W91ZRS24F4006,9794.0,0.0,2024-01-04,2024-01-31,,,,,CTANG JANUARY 2024 LODGING BPA PAYMENT FOR 103AW,2024,2,c17e058f7823cc09,350577635,CONT_AWD_W91ZRS24F4006_9700_W91ZRS20A0006_9700,1,101
W91ZRS24F4005,8024.0,0.0,2023-11-29,2023-12-31,,,,,CTANG DECEMBER 2023 LODGING BPA PAYMENT FOR 103AW,2024,1,55817a66686b7376,350577634,CONT_AWD_W91ZRS24F4005_9700_W91ZRS20A0006_9700,1,101
W91ZRS24F4004,7611.0,0.0,2023-11-28,2023-12-31,,,,,CTANG DECEMBER 2023 LODGING BPA PAYMENT FOR 103 AW,2024,1,b8841ecb1c8d5613,350577633,CONT_AWD_W91ZRS24F4004_9700_W91ZRS20A0005_9700,1,100
W91ZRS24F4003,7198.0,0.0,2023-11-01,2023-11-30,,,,,CTANG NOVEMBER 2023 LODGING BPA PAYMENT FOR 103AW,2024,1,8472faa688fd25ef,350577632,CONT_AWD_W91ZRS24F4003_9700_W91ZRS20A0006_9700,1,101
W91ZRS24F4002,6837.0,0.0,2023-10-29,2023-11-30,,,,,CTANG NOVEMBER 2023 LODGING BPA PAYMENT FOR 103AW,2024,1,96cd4b7e94e8bec3,350577631,CONT_AWD_W91ZRS24F4002_9700_W91ZRS20A0005_9700,1,100
W91ZRS24F4001,5934.0,,2023-10-20,2023-10-31,,,,,CTANG OCTOBER 2023 LODGING BPA PAYMENT FOR 103AW,2024,1,3d82cabc2159a44e,350577630,CONT_AWD_W91ZRS24F4001_9700_W91ZRS20A0005_9700,1,100
W91ZRS24F4000,7434.0,0.0,2023-10-17,2023-10-31,,,,,CTANG OCTOBER 2023 LODGING BPA PAYMENT FOR 103AW,2024,1,ddd2d5d0355dc0fc,350577629,CONT_AWD_W91ZRS24F4000_9700_W91ZRS20A0006_9700,1,101
W91ZRS24F0024,112726.25,,2024-09-25,2024-11-29,,,,,HP ELITEBOOK 660 G11 NOTEBOOK PC,2024,4,e72405ed5ac3e348,350577628,CONT_AWD_W91ZRS24F0024_9700_W52P1J19D0054_9700,1,3
W91ZRS24F0023,86680.0,,2024-09-24,2024-10-24,,,,,CONTROLLER DD6400 NFS CIFS DELL - CLIN:2,2024,4,03ef64f7e32e499c,350577627,CONT_AWD_W91ZRS24F0023_9700_W52P1J16D0029_9700,1,102
W91ZRS24F0022,55829.27,,2024-09-23,2024-11-25,,,,,CD TRAINING TRAILER,2024,4,569a2584bd46ea40,350577626,CONT_AWD_W91ZRS24F0022_9700_47QMCA24D000U_4732,1,103
W91ZRS24F0021,133718.75,,2024-09-19,2024-11-29,,,,,HP ELITE BOOK 660 G11 MED BN,2024,4,400845e3ab3312aa,350577625,CONT_AWD_W91ZRS24F0021_9700_W52P1J19D0054_9700,1,3
W91ZRS24F0020,29021.0,,2024-09-18,2025-03-31,,,,,DELL OPTIPLEX SFF PLUS 7020,2024,4,629a28abc72b2d86,350577624,CONT_AWD_W91ZRS24F0020_9700_W52P1J19D0049_9700,1,59
W91ZRS24F0019,204379.0,,2024-09-20,2024-11-29,,,,,"HP ELITE BOOK 660 16"" G11",2024,4,5b697594438dcc9e,350577623,CONT_AWD_W91ZRS24F0019_9700_W52P1J19D0054_9700,1,3
W91ZRS24F0018,13001.64,,2024-09-13,2025-09-14,,,,,PRO C5210S 098C800004,2024,4,28b46ec9bc2ff94b,350577622,CONT_AWD_W91ZRS24F0018_9700_W52P1J16D0029_9700,1,102
W91ZRS24F0017,13095.0,,2024-09-06,2024-09-26,,,,,VEEAM LICENSING,2024,4,0eede2ff715d2c4f,350577621,CONT_AWD_W91ZRS24F0017_9700_W52P1J20D0054_9700,1,104
W91ZRS24F0016,67963.89,,2024-08-29,2024-09-30,,,,,EQUIP COST AUDIO VISUAL,2024,4,608e57841e28316a,350577620,CONT_AWD_W91ZRS24F0016_9700_47QTCA21D0070_4732,1,105
W91ZRS24F0015,8589.82,,2024-09-05,2025-08-22,,,,,1 YEAR ADVANTAGE SERVICE,2024,4,422994cc5a715d32,350577619,CONT_AWD_W91ZRS24F0015_9700_NNG15SC83B_8000,1,106
W91ZRS24F0014,43308.48,0.0,2024-08-15,2024-09-30,,,,,FORKLIFT,2024,4,8290f5cd9b5cd160,350577618,CONT_AWD_W91ZRS24F0014_9700_GS07F115AA_4732,1,107
W91ZRS24F0013,41000.0,0.0,2024-08-16,2024-10-31,,,,,VDI CLIENTS,2024,4,7b46c42c09f19175,350577617,CONT_AWD_W91ZRS24F0013_9700_W52P1J19D0054_9700,1,3
W91ZRS24F0012,10000.0,8007.25,2024-07-11,2024-07-11,,,,,ANNUAL TRAINING BULK FUEL FOR FUELERS,2024,4,50b94a30807b74be,350577616,CONT_AWD_W91ZRS24F0012_9700_W91ZRS19A0005_9700,1,76
W91ZRS24F0011,20893.1,20893.1,2024-07-11,2024-07-23,,,,,192ND ENG BN FY 24 FOOD SERVICE REQUEST,2024,4,9232e8c59929b691,350577615,CONT_AWD_W91ZRS24F0011_9700_W91ZRS22A0004_9700,1,108
W91ZRS24F0010,215636.32,0.0,2024-08-07,2024-09-06,,,,,UCS-MR-X64G2RW,2024,4,dcd7b0d488de4ef4,350577614,CONT_AWD_W91ZRS24F0010_9700_W52P1J16D0016_9700,1,61
W91ZRS24F0009,16298.76,0.0,2024-06-06,2024-06-18,,,,,TASMG AT GROCERIES JUNE FY24,2024,3,4eecd612fa9a2aae,350577613,CONT_AWD_W91ZRS24F0009_9700_W91ZRS22A0004_9700,1,108
W91ZRS24F0008,17961.03,0.0,2024-06-06,2024-06-18,,,,,169 AVN CL 1 SUPPORT FY24 (HOME STATION),2024,3,931093a192292193,350577612,CONT_AWD_W91ZRS24F0008_9700_W91ZRS22A0004_9700,1,108
W91ZRS24F0007,95099.61,0.0,2024-04-10,2025-04-09,,,,,FY24 CELLULAR SERVICES,2024,3,2c2c29493a693f0e,350577611,CONT_AWD_W91ZRS24F0007_9700_N0024418D0003_9700,1,6
W91ZRS24F0006,95520.0,0.0,2024-04-10,2024-07-05,,,,,PANASONIC TOUGHBOOK 40,2024,3,8b033aa9e0f73af0,350577610,CONT_AWD_W91ZRS24F0006_9700_W52P1J19D0055_9700,1,109
W91ZRS24F0005,91898.3,,2024-03-11,2024-09-30,,,,,WIRELESS MOBILE COLUMN LIFT FMS 8,2024,2,ea448c33996b5b2a,350577609,CONT_AWD_W91ZRS24F0005_9700_GS07F291AA_4732,1,110
W91ZRS24F0004,91898.3,,2024-03-11,2024-09-30,,,,,WIRELESS MOBILE COLUMN LIFT FMS 5,2024,2,a5235315d042ed95,350577608,CONT_AWD_W91ZRS24F0004_9700_GS07F291AA_4732,1,110
W91ZRS24F0003,21104.1,,2024-03-08,2024-04-05,,,,,UNIX SERVIERS,2024,2,daa1287e9ba64c21,350577607,CONT_AWD_W91ZRS24F0003_9700_W52P1J16D0029_9700,1,102
W91ZRS24F0002,18477.06,0.0,2024-01-12,2024-02-12,,,,,CISCO WEBEX BOARD PRO 55 KIT,2024,2,d988b0f80f54df88,350577606,CONT_AWD_W91ZRS24F0002_9700_W52P1J16D0011_9700,1,111
W91ZRS24F0001,14708.0,0.0,2023-11-06,2023-12-12,,,,,TASMG KITCHEN UPGRADE,2024,1,e2daca2dca24aacf,350577605,CONT_AWD_W91ZRS24F0001_9700_47QSWA23D0057_4732,1,112
W91ZRS23P0026,35019.1,0.0,2023-09-25,2024-07-12,,,,,1050978-1-U PRIMARY SURVIVAL GEAR CARRIE,2023,4,704e24780ca16071,350577603,CONT_AWD_W91ZRS23P0026_9700_-NONE-_-NONE-,1,113
W91ZRS23P0021,26035.0,0.0,2023-08-04,2023-08-17,,,,,"PORTA JOHNS, GREY TANKS AND WASH STATIONS FOR ANNUAL TRAINING AT FORT DEVENS.",2023,4,b33a7bd24de03f7b,350577599,CONT_AWD_W91ZRS23P0021_9700_-NONE-_-NONE-,1,114
W91ZRS23C0001,21733917.33,0.0,2023-01-01,2025-12-31,,,,,"THE 1109TH TASMG REQUIRES A CONTRACT TO PROVIDE AVIATION MAINTENANCE SERVICES AND PRESERVATION/CORROSION CONTROL ALIGNED TO SUPPORT ARNG HELICOPTERS, THEIR SUBSYSTEMS AND GSE.",2023,2,70e26e9d33bf1f5d,350577539,CONT_AWD_W91ZRS23C0001_9700_-NONE-_-NONE-,1,115
W91ZRS22P0007,62499.6,0.0,2021-12-22,2025-06-30,,,,,SIP SERVICES,2022,1,9893771922a13b19,350577506,CONT_AWD_W91ZRS22P0007_9700_-NONE-_-NONE-,1,116
W91ZRS19P5000,164290.86,24121.14,2019-04-01,2024-06-30,,,,,2019 ACS CATERED MEALS FOR UTA DRILL WEEKENDS,2019,3,622972020ae50374,350577292,CONT_AWD_W91ZRS19P5000_9700_-NONE-_-NONE-,1,117
W91ZRS19C0003,1842515.75,73138.37,2019-10-01,2024-09-26,,,,,NON-CLINICAL MEDICAL CASE MANAGEMENT SERVICES,2020,1,5bedcbc11d74aeb5,350577177,CONT_AWD_W91ZRS19C0003_9700_-NONE-_-NONE-,1,118
W91ZLK24PV0012,0.0,,2023-12-01,2023-12-31,,,,,CONSOLIDATED MONTHLY GPC ABOVE THE MPT,2024,1,3be0b06eeefcd0c3,350572342,CONT_AWD_W91ZLK24PV0012_9700_-NONE-_-NONE-,1,119
W91ZLK24PV0011,0.0,,2023-11-01,2023-11-30,,,,,CONSOLIDATED MONTHLY GPC ABOVE THE MPT,2024,1,33b7cda56ef73513,350572341,CONT_AWD_W91ZLK24PV0011_9700_-NONE-_-NONE-,1,119
W91ZLK24PV0010,0.0,,2023-10-01,2023-10-31,,,,,CONSOLIDATED MONTHLY GPC ABOVE THE MPT,2024,1,45ca99c368ef3903,350572340,CONT_AWD_W91ZLK24PV0010_9700_-NONE-_-NONE-,1,119
W91ZLK24PV0009,0.0,,2024-09-01,2024-09-30,,,,,CONSOLIDATED MONTHLY GOVERNMENT PURCHASE CARD TRANSACTIONS ABOVE THE MICRO-PURCHASE THRESHOLD.,2024,4,fe0fdc9fd0909634,350572339,CONT_AWD_W91ZLK24PV0009_9700_-NONE-_-NONE-,1,119
W91ZLK24PV0008,0.0,,2024-08-01,2024-08-31,,,,,CONSOLIDATED MONTHLY GPC ABOVE THE MPT,2024,4,123d0ee4898d5f78,350572338,CONT_AWD_W91ZLK24PV0008_9700_-NONE-_-NONE-,1,119
W91ZLK24PV0007,0.0,,2024-07-01,2024-07-31,,,,,CONSOLIDATED MONTHLY GPC ABOVE THE MPT,2024,4,f4eefdb0a9d6b3a3,350572337,CONT_AWD_W91ZLK24PV0007_9700_-NONE-_-NONE-,1,119
W91ZLK24PV0006,0.0,,2024-06-01,2024-06-30,,,,,CONSOLIDATED MONTHLY GPC ABOVE THE MPT,2024,3,4aca9188530484a0,350572336,CONT_AWD_W91ZLK24PV0006_9700_-NONE-_-NONE-,1,119
