flight_date,carrier,carrier_name,flight_num,origin,origin_city,origin_state,dest,dest_city,dest_state,crs_dep_time,dep_delay,arr_delay,cancelled,diverted,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,distance,flight_id
2024-01-01,UA,United Airlines,4082,DEN,Denver,CO,SFO,San Francisco,CA,2125,-8.0,-12.0,0,0,,,,,,1840,776
2024-01-01,F9,Frontier Airlines,5610,SFO,San Francisco,CA,DFW,Dallas,TX,1915,-2.0,-6.0,0,0,,,,,,1393,777
2024-01-01,NK,Spirit Airlines,9392,LAX,Los Angeles,CA,DFW,Dallas,TX,2315,-9.0,-14.0,0,0,,,,,,2132,778
2024-01-01,UA,United Airlines,9714,MIA,Miami,FL,SEA,Seattle,WA,2120,6.0,1.0,0,0,,,,,,2566,779
2024-01-01,WN,Southwest Airlines,8400,DEN,Denver,CO,JFK,New York,NY,2250,14.0,15.0,0,0,,,,,,320,780
2024-01-01,NK,Spirit Airlines,944,PHX,Phoenix,AZ,ATL,Atlanta,GA,1005,0.0,0.0,0,0,,,,,,1485,781
2024-01-01,B6,JetBlue Airways,5744,MIA,Miami,FL,PHX,Phoenix,AZ,1250,-6.0,-9.0,0,0,,,,,,2693,782
2024-01-01,AS,Alaska Airlines,3117,ATL,Atlanta,GA,DFW,Dallas,TX,1415,136.0,162.0,0,0,,,,,59.0,1576,783
2024-01-01,AA,American Airlines,5227,DEN,Denver,CO,JFK,New York,NY,730,33.0,33.0,0,0,21.0,,,,,208,784
2024-01-01,NK,Spirit Airlines,3888,ORD,Chicago,IL,LAX,Los Angeles,CA,1500,7.0,4.0,0,0,,,,,,2062,785
2024-01-01,NK,Spirit Airlines,3715,MIA,Miami,FL,ORD,Chicago,IL,1230,12.0,8.0,0,0,,,,,,1870,786
2024-01-01,AA,American Airlines,906,JFK,New York,NY,LAX,Los Angeles,CA,2300,7.0,4.0,0,0,,,,,,246,787
2024-01-01,AA,American Airlines,1860,LAX,Los Angeles,CA,ORD,Chicago,IL,855,13.0,15.0,0,0,,,,,,980,788
2024-01-01,UA,United Airlines,8056,LAX,Los Angeles,CA,ORD,Chicago,IL,1515,158.0,198.0,0,0,31.0,,,,,2660,789
2024-01-01,UA,United Airlines,5270,SFO,San Francisco,CA,MIA,Miami,FL,1730,242.0,286.0,0,0,153.0,,,,,2538,790
2024-01-01,DL,Delta Air Lines,7854,DFW,Dallas,TX,LAX,Los Angeles,CA,1105,60.0,76.0,0,0,,25.0,,,,2798,791
2024-01-01,UA,United Airlines,2757,DEN,Denver,CO,LAX,Los Angeles,CA,1340,,,1,0,,,,,,1185,792
2024-01-01,UA,United Airlines,8598,SEA,Seattle,WA,DEN,Denver,CO,2040,5.0,6.0,0,0,,,,,,2532,793
2024-01-01,F9,Frontier Airlines,2781,JFK,New York,NY,ORD,Chicago,IL,750,3.0,5.0,0,0,,,,,,955,794
2024-01-01,WN,Southwest Airlines,293,JFK,New York,NY,PHX,Phoenix,AZ,1930,-7.0,-5.0,0,0,,,,,,1489,795
2024-01-01,NK,Spirit Airlines,7354,SEA,Seattle,WA,SFO,San Francisco,CA,2135,14.0,12.0,0,0,,,,,,2801,796
2024-01-01,F9,Frontier Airlines,9351,ORD,Chicago,IL,SFO,San Francisco,CA,1050,111.0,163.0,0,0,,,,,35.0,2002,797
2024-01-01,F9,Frontier Airlines,5223,JFK,New York,NY,MIA,Miami,FL,1930,2.0,1.0,0,0,,,,,,2453,798
2024-01-01,NK,Spirit Airlines,2872,LAX,Los Angeles,CA,DFW,Dallas,TX,2200,50.0,51.0,0,0,,41.0,,,,1134,799
2024-01-01,NK,Spirit Airlines,6413,JFK,New York,NY,ATL,Atlanta,GA,1835,-6.0,-2.0,0,0,,,,,,726,800
2024-01-01,DL,Delta Air Lines,1165,ORD,Chicago,IL,JFK,New York,NY,1820,13.0,8.0,0,0,,,,,,2363,801
2024-01-01,UA,United Airlines,2399,DFW,Dallas,TX,SEA,Seattle,WA,1110,53.0,59.0,0,0,,29.0,,,,2780,802
2024-01-01,F9,Frontier Airlines,6807,SEA,Seattle,WA,LAX,Los Angeles,CA,1925,52.0,71.0,0,0,17.0,,,,,407,803
2024-01-01,F9,Frontier Airlines,5026,ORD,Chicago,IL,DEN,Denver,CO,1835,36.0,30.0,0,0,,,23.0,,,2570,804
2024-01-01,NK,Spirit Airlines,1626,JFK,New York,NY,MIA,Miami,FL,1420,6.0,9.0,0,0,,,,,,2765,805
2024-01-01,NK,Spirit Airlines,1135,JFK,New York,NY,DEN,Denver,CO,1750,293.0,289.0,0,0,,,268.0,,,2732,806
2024-01-01,NK,Spirit Airlines,4873,DEN,Denver,CO,SEA,Seattle,WA,1155,50.0,56.0,0,0,,49.0,,,,2766,807
2024-01-01,F9,Frontier Airlines,4547,LAX,Los Angeles,CA,DFW,Dallas,TX,2250,2.0,5.0,0,0,,,,,,2760,808
2024-01-01,AS,Alaska Airlines,4601,DEN,Denver,CO,ATL,Atlanta,GA,1845,6.0,1.0,0,0,,,,,,399,809
2024-01-01,WN,Southwest Airlines,7494,ORD,Chicago,IL,DEN,Denver,CO,1430,3.0,5.0,0,0,,,,,,1887,810
2024-01-01,F9,Frontier Airlines,9278,ATL,Atlanta,GA,PHX,Phoenix,AZ,1200,14.0,16.0,0,0,,,,,,2695,811
2024-01-01,NK,Spirit Airlines,5398,JFK,New York,NY,DFW,Dallas,TX,1920,51.0,53.0,0,0,,,36.0,,,1110,812
2024-01-01,AS,Alaska Airlines,1217,SEA,Seattle,WA,LAX,Los Angeles,CA,1410,3.0,1.0,0,0,,,,,,519,813
2024-01-01,NK,Spirit Airlines,4073,MIA,Miami,FL,SFO,San Francisco,CA,1950,-5.0,-4.0,0,0,,,,,,2323,814
2024-01-01,WN,Southwest Airlines,8115,LAX,Los Angeles,CA,SEA,Seattle,WA,830,-2.0,1.0,0,0,,,,,,1680,815
2024-01-01,B6,JetBlue Airways,2346,ORD,Chicago,IL,DEN,Denver,CO,1410,14.0,17.0,0,0,,,,,,1915,816
2024-01-01,WN,Southwest Airlines,8911,MIA,Miami,FL,PHX,Phoenix,AZ,910,15.0,9.0,0,0,,,,,,2054,817
2024-01-01,B6,JetBlue Airways,5024,DEN,Denver,CO,JFK,New York,NY,1330,263.0,274.0,0,0,,82.0,,,,891,818
2024-01-01,F9,Frontier Airlines,9504,PHX,Phoenix,AZ,ORD,Chicago,IL,955,-10.0,-5.0,0,0,,,,,,1268,819
2024-01-01,B6,JetBlue Airways,227,SEA,Seattle,WA,MIA,Miami,FL,910,8.0,8.0,0,0,,,,,,2511,820
2024-01-01,WN,Southwest Airlines,6146,LAX,Los Angeles,CA,MIA,Miami,FL,955,-9.0,-7.0,0,0,,,,,,346,821
2024-01-01,AA,American Airlines,8607,ORD,Chicago,IL,LAX,Los Angeles,CA,1010,-3.0,-4.0,0,0,,,,,,1998,822
2024-01-01,AA,American Airlines,7849,DFW,Dallas,TX,JFK,New York,NY,1420,-6.0,-4.0,0,0,,,,,,1594,823
2024-01-01,AS,Alaska Airlines,2909,DFW,Dallas,TX,MIA,Miami,FL,2135,43.0,52.0,0,0,,,28.0,,,1833,824
2024-01-01,WN,Southwest Airlines,5338,ORD,Chicago,IL,MIA,Miami,FL,1320,168.0,187.0,0,0,,,,,133.0,2587,825
2024-01-01,F9,Frontier Airlines,8302,DEN,Denver,CO,SFO,San Francisco,CA,1230,6.0,9.0,0,0,,,,,,2503,826
2024-01-01,B6,JetBlue Airways,7211,ORD,Chicago,IL,MIA,Miami,FL,2310,-10.0,-10.0,0,0,,,,,,1098,827
2024-01-01,WN,Southwest Airlines,2227,PHX,Phoenix,AZ,ATL,Atlanta,GA,2010,-1.0,1.0,0,0,,,,,,1231,828
2024-01-01,AS,Alaska Airlines,426,LAX,Los Angeles,CA,PHX,Phoenix,AZ,1540,10.0,13.0,0,0,,,,,,2640,829
2024-01-01,F9,Frontier Airlines,1181,ORD,Chicago,IL,LAX,Los Angeles,CA,2355,-7.0,-11.0,0,0,,,,,,389,830
2024-01-01,B6,JetBlue Airways,6485,SFO,San Francisco,CA,ATL,Atlanta,GA,1855,-10.0,-12.0,0,0,,,,,,2538,831
2024-01-01,DL,Delta Air Lines,5034,SEA,Seattle,WA,ORD,Chicago,IL,2215,-9.0,-13.0,0,0,,,,,,710,832
2024-01-01,WN,Southwest Airlines,4192,LAX,Los Angeles,CA,DEN,Denver,CO,1640,22.0,24.0,0,0,15.0,,,,,2129,833
2024-01-01,NK,Spirit Airlines,7494,DEN,Denver,CO,PHX,Phoenix,AZ,2110,-5.0,-3.0,0,0,,,,,,303,834
2024-01-01,NK,Spirit Airlines,8899,ATL,Atlanta,GA,ORD,Chicago,IL,1310,12.0,16.0,0,0,,,,,,473,835
2024-01-01,WN,Southwest Airlines,1557,DFW,Dallas,TX,ORD,Chicago,IL,1605,14.0,16.0,0,0,,,,,,1272,836
2024-01-01,DL,Delta Air Lines,4766,LAX,Los Angeles,CA,DFW,Dallas,TX,1535,8.0,4.0,0,0,,,,,,1212,837
2024-01-01,AS,Alaska Airlines,9951,LAX,Los Angeles,CA,SEA,Seattle,WA,1545,-2.0,-4.0,0,0,,,,,,1993,838
2024-01-01,WN,Southwest Airlines,6022,SEA,Seattle,WA,DFW,Dallas,TX,1415,,,1,0,,,,,,1714,839
2024-01-01,AA,American Airlines,1712,MIA,Miami,FL,DEN,Denver,CO,2340,7.0,4.0,0,0,,,,,,2592,840
2024-01-01,F9,Frontier Airlines,9761,ATL,Atlanta,GA,SFO,San Francisco,CA,625,-2.0,-3.0,0,0,,,,,,448,841
2024-01-01,F9,Frontier Airlines,9040,JFK,New York,NY,SEA,Seattle,WA,1940,4.0,7.0,0,0,,,,,,1605,842
2024-01-01,AS,Alaska Airlines,1386,LAX,Los Angeles,CA,ORD,Chicago,IL,1205,15.0,11.0,0,0,,,,,,1381,843
2024-01-01,B6,JetBlue Airways,7556,PHX,Phoenix,AZ,JFK,New York,NY,1445,,,1,0,,,,,,2632,844
2024-01-01,AA,American Airlines,1588,ORD,Chicago,IL,MIA,Miami,FL,1700,1.0,4.0,0,0,,,,,,940,845
2024-01-01,UA,United Airlines,2008,JFK,New York,NY,SEA,Seattle,WA,800,8.0,4.0,0,0,,,,,,794,846
2024-01-01,NK,Spirit Airlines,5606,SFO,San Francisco,CA,ATL,Atlanta,GA,2240,2.0,6.0,0,0,,,,,,2227,847
2024-01-01,WN,Southwest Airlines,3985,DFW,Dallas,TX,SFO,San Francisco,CA,1935,56.0,65.0,0,0,30.0,,,,,1542,848
2024-01-01,F9,Frontier Airlines,1330,DFW,Dallas,TX,ORD,Chicago,IL,2205,-9.0,-8.0,0,0,,,,,,1063,849
2024-01-01,AS,Alaska Airlines,932,JFK,New York,NY,ORD,Chicago,IL,1035,-6.0,-11.0,0,0,,,,,,631,850
2024-01-01,NK,Spirit Airlines,9486,DFW,Dallas,TX,LAX,Los Angeles,CA,855,38.0,46.0,0,0,,,36.0,,,2092,851
2024-01-01,F9,Frontier Airlines,3776,SEA,Seattle,WA,MIA,Miami,FL,1140,4.0,0.0,0,0,,,,,,240,852
2024-01-01,UA,United Airlines,7029,DEN,Denver,CO,JFK,New York,NY,1350,28.0,33.0,0,0,21.0,,,,,2561,853
2024-01-01,DL,Delta Air Lines,5649,DFW,Dallas,TX,ORD,Chicago,IL,1440,-2.0,1.0,0,0,,,,,,1248,854
2024-01-01,UA,United Airlines,6371,JFK,New York,NY,SEA,Seattle,WA,2340,15.0,13.0,0,0,,,,,,2968,855
2024-01-01,F9,Frontier Airlines,9019,LAX,Los Angeles,CA,SEA,Seattle,WA,1335,8.0,3.0,0,0,,,,,,1422,856
2024-01-01,UA,United Airlines,3004,ATL,Atlanta,GA,JFK,New York,NY,1815,11.0,13.0,0,0,,,,,,1521,857
2024-01-01,AA,American Airlines,3484,DFW,Dallas,TX,PHX,Phoenix,AZ,1735,295.0,351.0,0,0,,,42.0,,,1078,858
2024-01-01,WN,Southwest Airlines,4387,SEA,Seattle,WA,LAX,Los Angeles,CA,1040,-9.0,-10.0,0,0,,,,,,434,859
2024-01-01,AA,American Airlines,6790,DFW,Dallas,TX,LAX,Los Angeles,CA,1410,11.0,6.0,0,0,,,,,,783,860
2024-01-01,AA,American Airlines,2097,PHX,Phoenix,AZ,SEA,Seattle,WA,605,3.0,3.0,0,0,,,,,,392,861
2024-01-01,WN,Southwest Airlines,2118,SEA,Seattle,WA,PHX,Phoenix,AZ,2320,0.0,-1.0,0,0,,,,,,377,862
2024-01-01,UA,United Airlines,2135,ORD,Chicago,IL,DEN,Denver,CO,1055,4.0,3.0,0,0,,,,,,2645,863
2024-01-01,NK,Spirit Airlines,5341,SFO,San Francisco,CA,ORD,Chicago,IL,1630,9.0,5.0,0,0,,,,,,2764,864
2024-01-01,AS,Alaska Airlines,1902,SEA,Seattle,WA,ATL,Atlanta,GA,1205,2.0,2.0,0,0,,,,,,348,865
2024-01-01,B6,JetBlue Airways,9591,JFK,New York,NY,ATL,Atlanta,GA,1855,14.0,19.0,0,0,,,,,,1543,866
2024-01-01,F9,Frontier Airlines,4527,JFK,New York,NY,DFW,Dallas,TX,610,-4.0,-6.0,0,0,,,,,,2559,867
2024-01-01,UA,United Airlines,4213,DFW,Dallas,TX,PHX,Phoenix,AZ,2130,11.0,8.0,0,0,,,,,,749,868
2024-01-01,F9,Frontier Airlines,7869,DEN,Denver,CO,DFW,Dallas,TX,1500,12.0,14.0,0,0,,,,,,1506,869
2024-01-01,NK,Spirit Airlines,9420,DFW,Dallas,TX,DEN,Denver,CO,1005,51.0,65.0,0,0,,32.0,,,,1758,870
2024-01-01,AS,Alaska Airlines,5613,MIA,Miami,FL,LAX,Los Angeles,CA,550,-4.0,-3.0,0,0,,,,,,1537,871
2024-01-01,F9,Frontier Airlines,9570,ATL,Atlanta,GA,JFK,New York,NY,2300,14.0,18.0,0,0,,,,,,1897,872
2024-01-01,AA,American Airlines,8403,ORD,Chicago,IL,SEA,Seattle,WA,1520,6.0,6.0,0,0,,,,,,919,873
2024-01-01,F9,Frontier Airlines,2841,ORD,Chicago,IL,SEA,Seattle,WA,2120,9.0,12.0,0,0,,,,,,2150,874
2024-01-01,NK,Spirit Airlines,6208,DFW,Dallas,TX,SEA,Seattle,WA,1820,7.0,9.0,0,0,,,,,,1549,875
2024-01-01,F9,Frontier Airlines,308,JFK,New York,NY,SEA,Seattle,WA,655,2.0,-2.0,0,0,,,,,,703,876
2024-01-01,F9,Frontier Airlines,1488,DEN,Denver,CO,SFO,San Francisco,CA,1200,15.0,14.0,0,0,,,,,,2316,877
2024-01-01,UA,United Airlines,6777,DFW,Dallas,TX,PHX,Phoenix,AZ,1800,11.0,7.0,0,0,,,,,,376,878
2024-01-01,F9,Frontier Airlines,5646,SFO,San Francisco,CA,LAX,Los Angeles,CA,1925,-4.0,-1.0,0,0,,,,,,1648,879
2024-01-01,AA,American Airlines,7789,SEA,Seattle,WA,DFW,Dallas,TX,1430,30.0,34.0,0,0,24.0,,,,,2008,880
2024-01-01,DL,Delta Air Lines,5511,ORD,Chicago,IL,DEN,Denver,CO,1340,13.0,12.0,0,0,,,,,,1736,881
2024-01-01,WN,Southwest Airlines,1350,PHX,Phoenix,AZ,SEA,Seattle,WA,1020,50.0,65.0,0,0,27.0,,,,,1217,882
2024-01-01,AS,Alaska Airlines,2707,JFK,New York,NY,ATL,Atlanta,GA,2215,13.0,10.0,0,0,,,,,,1125,883
2024-01-01,F9,Frontier Airlines,7033,LAX,Los Angeles,CA,JFK,New York,NY,2145,-3.0,1.0,0,0,,,,,,242,884
2024-01-01,AA,American Airlines,364,ATL,Atlanta,GA,PHX,Phoenix,AZ,2340,41.0,58.0,0,0,,,32.0,,,2097,885
2024-01-01,WN,Southwest Airlines,4276,MIA,Miami,FL,DFW,Dallas,TX,1705,71.0,88.0,0,0,,29.0,,,,2261,886
2024-01-01,UA,United Airlines,5936,SFO,San Francisco,CA,SEA,Seattle,WA,935,4.0,2.0,0,0,,,,,,1328,887
2024-01-01,B6,JetBlue Airways,8866,JFK,New York,NY,MIA,Miami,FL,2245,12.0,9.0,0,0,,,,,,670,888
2024-01-01,F9,Frontier Airlines,9311,ATL,Atlanta,GA,DEN,Denver,CO,1645,-8.0,-4.0,0,0,,,,,,1371,889
2024-01-01,UA,United Airlines,6333,LAX,Los Angeles,CA,JFK,New York,NY,1420,12.0,12.0,0,0,,,,,,1152,890
2024-01-01,DL,Delta Air Lines,9450,LAX,Los Angeles,CA,SEA,Seattle,WA,1325,55.0,65.0,0,0,,,18.0,,,1169,891
2024-01-01,NK,Spirit Airlines,3653,DFW,Dallas,TX,SFO,San Francisco,CA,505,41.0,50.0,0,0,,34.0,,,,493,892
2024-01-01,AS,Alaska Airlines,7734,LAX,Los Angeles,CA,PHX,Phoenix,AZ,1225,134.0,141.0,0,0,45.0,,,,,906,893
2024-01-01,F9,Frontier Airlines,2362,ORD,Chicago,IL,SFO,San Francisco,CA,1050,-10.0,-6.0,0,0,,,,,,637,894
2024-01-01,WN,Southwest Airlines,8582,DFW,Dallas,TX,ATL,Atlanta,GA,1125,2.0,2.0,0,0,,,,,,2382,895
2024-01-01,F9,Frontier Airlines,9738,LAX,Los Angeles,CA,ORD,Chicago,IL,1755,5.0,9.0,0,0,,,,,,1433,896
2024-01-01,F9,Frontier Airlines,4365,DFW,Dallas,TX,JFK,New York,NY,1940,-3.0,0.0,0,0,,,,,,1092,897
2024-01-01,WN,Southwest Airlines,6760,JFK,New York,NY,SFO,San Francisco,CA,1925,33.0,42.0,0,0,,,29.0,,,1112,898
2024-01-01,AA,American Airlines,2964,MIA,Miami,FL,PHX,Phoenix,AZ,1115,3.0,-1.0,0,0,,,,,,1840,899
2024-01-01,AA,American Airlines,5119,PHX,Phoenix,AZ,DEN,Denver,CO,805,-4.0,-6.0,0,0,,,,,,1437,900
2024-01-01,UA,United Airlines,3110,SEA,Seattle,WA,JFK,New York,NY,2055,2.0,1.0,0,0,,,,,,1629,901
2024-01-01,WN,Southwest Airlines,3887,SFO,San Francisco,CA,DFW,Dallas,TX,1620,24.0,24.0,0,0,,15.0,,,,668,902
2024-01-01,DL,Delta Air Lines,6531,JFK,New York,NY,ORD,Chicago,IL,1840,265.0,300.0,0,0,,41.0,,,,1128,903
2024-01-01,B6,JetBlue Airways,4431,SFO,San Francisco,CA,ATL,Atlanta,GA,1940,41.0,31.0,0,0,,,20.0,,,645,904
2024-01-01,WN,Southwest Airlines,435,LAX,Los Angeles,CA,ATL,Atlanta,GA,720,7.0,8.0,0,0,,,,,,2107,905
2024-01-01,AS,Alaska Airlines,8804,ATL,Atlanta,GA,PHX,Phoenix,AZ,2025,-8.0,-3.0,0,0,,,,,,2695,906
2024-01-01,AA,American Airlines,6898,MIA,Miami,FL,SFO,San Francisco,CA,1900,44.0,39.0,0,0,24.0,,,,,1920,907
2024-01-01,F9,Frontier Airlines,9378,MIA,Miami,FL,LAX,Los Angeles,CA,2130,0.0,-4.0,0,0,,,,,,2400,908
2024-01-01,NK,Spirit Airlines,9495,DFW,Dallas,TX,ORD,Chicago,IL,1805,9.0,13.0,0,0,,,,,,1075,909
2024-01-01,NK,Spirit Airlines,2084,ATL,Atlanta,GA,DFW,Dallas,TX,1005,187.0,198.0,0,0,,,182.0,,,527,910
2024-01-01,DL,Delta Air Lines,2483,DEN,Denver,CO,PHX,Phoenix,AZ,2225,-5.0,-7.0,0,0,,,,,,663,911
2024-01-01,AA,American Airlines,1164,ATL,Atlanta,GA,PHX,Phoenix,AZ,1805,3.0,0.0,0,0,,,,,,1299,912
2024-01-01,B6,JetBlue Airways,272,DFW,Dallas,TX,LAX,Los Angeles,CA,725,136.0,172.0,0,0,,,51.0,,,1628,913
2024-01-01,F9,Frontier Airlines,3873,ORD,Chicago,IL,DEN,Denver,CO,740,-8.0,-11.0,0,0,,,,,,814,914
2024-01-01,UA,United Airlines,7545,ORD,Chicago,IL,PHX,Phoenix,AZ,1250,-5.0,0.0,0,0,,,,,,1301,915
2024-01-01,B6,JetBlue Airways,7544,JFK,New York,NY,ATL,Atlanta,GA,1100,8.0,9.0,0,0,,,,,,1019,916
2024-01-01,UA,United Airlines,8656,PHX,Phoenix,AZ,DEN,Denver,CO,2150,156.0,168.0,0,0,58.0,,,,,1891,917
2024-01-01,NK,Spirit Airlines,4299,DFW,Dallas,TX,SFO,San Francisco,CA,2025,35.0,42.0,0,0,23.0,,,,,509,918
2024-01-01,UA,United Airlines,3718,DEN,Denver,CO,JFK,New York,NY,1350,29.0,47.0,0,0,22.0,,,,,1650,919
2024-01-01,NK,Spirit Airlines,2982,LAX,Los Angeles,CA,SFO,San Francisco,CA,840,48.0,42.0,0,0,,45.0,,,,1371,920
2024-01-01,WN,Southwest Airlines,7575,LAX,Los Angeles,CA,PHX,Phoenix,AZ,855,185.0,241.0,0,0,,,40.0,,,520,921
2024-01-01,F9,Frontier Airlines,5267,SFO,San Francisco,CA,DEN,Denver,CO,755,-9.0,-8.0,0,0,,,,,,2923,922
2024-01-01,WN,Southwest Airlines,4770,DFW,Dallas,TX,JFK,New York,NY,2110,25.0,35.0,0,0,,,,7.0,,618,923
2024-01-01,NK,Spirit Airlines,7241,SFO,San Francisco,CA,ATL,Atlanta,GA,955,7.0,12.0,0,0,,,,,,1636,924
2024-01-01,UA,United Airlines,3536,ATL,Atlanta,GA,DFW,Dallas,TX,1315,3.0,0.0,0,0,,,,,,824,925
2024-01-01,B6,JetBlue Airways,2901,ORD,Chicago,IL,JFK,New York,NY,810,1.0,1.0,0,0,,,,,,2204,926
2024-01-01,UA,United Airlines,1423,MIA,Miami,FL,ORD,Chicago,IL,915,45.0,45.0,0,0,,,34.0,,,1944,927
2024-01-01,NK,Spirit Airlines,2681,JFK,New York,NY,SEA,Seattle,WA,2220,10.0,14.0,0,0,,,,,,2434,928
2024-01-01,UA,United Airlines,6003,SEA,Seattle,WA,ORD,Chicago,IL,1650,21.0,36.0,0,0,,,,,16.0,2435,929
2024-01-01,B6,JetBlue Airways,2772,DEN,Denver,CO,ORD,Chicago,IL,2150,25.0,44.0,0,0,,,21.0,,,1801,930
2024-01-01,AS,Alaska Airlines,3144,ATL,Atlanta,GA,SFO,San Francisco,CA,900,14.0,12.0,0,0,,,,,,814,931
2024-01-01,B6,JetBlue Airways,4845,JFK,New York,NY,SEA,Seattle,WA,1435,5.0,8.0,0,0,,,,,,2343,932
2024-01-01,AA,American Airlines,2227,JFK,New York,NY,MIA,Miami,FL,715,-6.0,-3.0,0,0,,,,,,673,933
2024-01-01,WN,Southwest Airlines,6804,ORD,Chicago,IL,DEN,Denver,CO,2055,-4.0,-6.0,0,0,,,,,,2572,934
2024-01-01,WN,Southwest Airlines,4017,PHX,Phoenix,AZ,JFK,New York,NY,2100,38.0,37.0,0,0,30.0,,,,,1707,935
2024-01-01,UA,United Airlines,384,ORD,Chicago,IL,SFO,San Francisco,CA,2005,134.0,173.0,0,0,,,121.0,,,888,936
2024-01-01,UA,United Airlines,2005,SFO,San Francisco,CA,ORD,Chicago,IL,2045,231.0,267.0,0,0,,,,,201.0,1349,937
2024-01-01,AA,American Airlines,2337,SEA,Seattle,WA,SFO,San Francisco,CA,1825,4.0,6.0,0,0,,,,,,2047,938
2024-01-01,NK,Spirit Airlines,4592,DFW,Dallas,TX,SEA,Seattle,WA,1400,-5.0,-4.0,0,0,,,,,,2484,939
2024-01-01,WN,Southwest Airlines,2606,MIA,Miami,FL,SEA,Seattle,WA,825,39.0,31.0,0,0,28.0,,,,,2851,940
2024-01-01,UA,United Airlines,718,PHX,Phoenix,AZ,ORD,Chicago,IL,2055,-1.0,2.0,0,0,,,,,,925,941
2024-01-01,B6,JetBlue Airways,5683,PHX,Phoenix,AZ,DFW,Dallas,TX,1410,31.0,37.0,0,0,,26.0,,,,521,942
2024-01-01,F9,Frontier Airlines,6893,SEA,Seattle,WA,ATL,Atlanta,GA,1045,62.0,95.0,0,0,,,62.0,,,1321,943
2024-01-01,DL,Delta Air Lines,9707,ATL,Atlanta,GA,SFO,San Francisco,CA,740,28.0,26.0,0,0,,17.0,,,,2363,944
2024-01-01,UA,United Airlines,4242,DEN,Denver,CO,LAX,Los Angeles,CA,635,24.0,39.0,0,0,17.0,,,,,2187,945
2024-01-01,WN,Southwest Airlines,1549,SEA,Seattle,WA,PHX,Phoenix,AZ,1245,87.0,84.0,0,0,,,73.0,,,1879,946
2024-01-01,AA,American Airlines,7611,SEA,Seattle,WA,MIA,Miami,FL,710,9.0,14.0,0,0,,,,,,1528,947
2024-01-01,WN,Southwest Airlines,3221,MIA,Miami,FL,SFO,San Francisco,CA,1120,12.0,11.0,0,0,,,,,,219,948
2024-01-01,UA,United Airlines,5528,ORD,Chicago,IL,PHX,Phoenix,AZ,710,181.0,209.0,0,0,165.0,,,,,495,949
2024-01-01,B6,JetBlue Airways,9809,JFK,New York,NY,SFO,San Francisco,CA,2305,242.0,247.0,0,0,,,196.0,,,1040,950
2024-01-01,UA,United Airlines,5091,SFO,San Francisco,CA,PHX,Phoenix,AZ,1330,2.0,7.0,0,0,,,,,,574,951
2024-01-01,WN,Southwest Airlines,1990,JFK,New York,NY,ATL,Atlanta,GA,1810,13.0,15.0,0,0,,,,,,845,952
2024-01-01,WN,Southwest Airlines,679,SEA,Seattle,WA,JFK,New York,NY,1245,15.0,19.0,0,0,,,,,,1358,953
2024-01-01,AS,Alaska Airlines,6120,ORD,Chicago,IL,LAX,Los Angeles,CA,1545,2.0,0.0,0,0,,,,,,670,954
2024-01-01,WN,Southwest Airlines,6572,DFW,Dallas,TX,JFK,New York,NY,1355,11.0,6.0,0,0,,,,,,2934,955
2024-01-01,UA,United Airlines,2725,DFW,Dallas,TX,JFK,New York,NY,1800,4.0,-1.0,0,0,,,,,,1368,956
2024-01-01,UA,United Airlines,4836,ORD,Chicago,IL,SFO,San Francisco,CA,2120,1.0,1.0,0,0,,,,,,2660,957
2024-01-01,B6,JetBlue Airways,6004,ATL,Atlanta,GA,DEN,Denver,CO,1145,25.0,39.0,0,0,,,,,25.0,2150,958
2024-01-01,NK,Spirit Airlines,719,MIA,Miami,FL,LAX,Los Angeles,CA,1315,-8.0,-8.0,0,0,,,,,,2202,959
2024-01-01,DL,Delta Air Lines,3678,SFO,San Francisco,CA,JFK,New York,NY,1055,12.0,17.0,0,0,,,,,,2064,960
2024-01-01,NK,Spirit Airlines,5112,MIA,Miami,FL,ATL,Atlanta,GA,1930,31.0,40.0,0,0,,,25.0,,,528,961
2024-01-01,NK,Spirit Airlines,3691,DEN,Denver,CO,ORD,Chicago,IL,1225,6.0,5.0,0,0,,,,,,975,962
2024-01-01,WN,Southwest Airlines,6827,PHX,Phoenix,AZ,SEA,Seattle,WA,1640,6.0,11.0,0,0,,,,,,2753,963
2024-01-01,B6,JetBlue Airways,4807,DFW,Dallas,TX,SEA,Seattle,WA,1635,11.0,10.0,0,0,,,,,,1262,964
2024-01-01,B6,JetBlue Airways,1493,LAX,Los Angeles,CA,JFK,New York,NY,1125,34.0,40.0,0,0,,18.0,,,,2813,965
2024-01-01,AS,Alaska Airlines,2663,ORD,Chicago,IL,LAX,Los Angeles,CA,1050,-6.0,-11.0,0,0,,,,,,1645,966
2024-01-01,UA,United Airlines,6556,DFW,Dallas,TX,ORD,Chicago,IL,630,18.0,32.0,0,0,,,16.0,,,2194,967
2024-01-01,WN,Southwest Airlines,5175,ORD,Chicago,IL,DFW,Dallas,TX,1910,,,1,0,,,,,,678,968
2024-01-01,UA,United Airlines,9824,LAX,Los Angeles,CA,SFO,San Francisco,CA,1505,12.0,9.0,0,0,,,,,,1549,969
2024-01-01,F9,Frontier Airlines,9565,JFK,New York,NY,ORD,Chicago,IL,2200,-2.0,-6.0,0,0,,,,,,2243,970
